symptom,grangerCausalityPVal,mmcorrelation,time_lag,abscorrelation,ccfauc,ccf_lag1,grangerCasualityFtest,state
symptom:Hyperpigmentation,0.6819290608415466,9.74088407403588,-28.0,51.107349149337416,0.2858916099539424,-0.0629384495084917,0.16868022368759023,AL
symptom:Hypersomnia,0.24521712373166688,9.024016979445936,25.0,39.84232272287869,0.35300978133378014,-0.31817052055406947,1.3620078612529203,AL
symptom:Hypertension,0.25774322808268363,9.964137767821626,26.0,51.11930548645811,0.37742337570197904,0.36830398466192094,1.2915678309876115,AL
symptom:Hyperthermia,0.00717318245167596,3.4174905453886097,22.0,51.2873728472132,0.11595407754400282,-0.586717080467809,7.450954111729185,AL
symptom:Hyperthyroidism,0.14558697923795963,8.812927219401821,28.0,58.461383983036015,0.329693393132166,0.3664406384880152,2.1421993611566754,AL
symptom:Hypertriglyceridemia,0.007899309159980604,11.033400695967723,33.0,46.73497815448497,0.40925210550545676,0.7417445229777648,7.268082315337033,AL
symptom:Hypertrophy,0.003678628387595213,9.894997526490489,3.0,46.22060642682476,0.36891053076726676,0.8066637144133804,8.733790477486382,AL
symptom:Hyperventilation,0.0025641695130753325,9.384477211796245,-49.0,41.579569250492256,0.30299876563896344,0.7620688114387839,9.438204855916359,AL
symptom:Hypocalcaemia,4.39821704479868e-05,11.104167525950368,5.0,52.36733669062264,0.3804105356774593,1.2608939987626293,17.818915999323192,AL
symptom:Hypochondriasis,0.14515780058288605,6.378611111111113,-96.0,69.79531879496773,0.2480532394995532,-0.31958221626452143,2.1468085289247716,AL
symptom:Hypoglycemia,0.12353131408073643,12.139193197050943,29.0,52.1622738312909,0.448410433422699,0.50009076184093,2.401431118351254,AL
symptom:Hypogonadism,0.6634576499750127,10.353696670307484,26.0,63.96408072392432,0.37614978548141537,0.14467758084268212,0.19017471829801225,AL
symptom:Hypokalemia,0.026957729778019395,11.579707137832031,25.0,42.603938466299375,0.4382741904816231,0.6592714334607255,5.000450270854458,AL
symptom:Hypomania,0.08733914882946496,7.774670035058776,12.0,48.316288636023394,0.26116092665154333,0.3375515570220671,2.9650427091491967,AL
symptom:Hyponatremia,0.2266477395805992,11.161741933992786,26.0,37.81084469424277,0.4303669571045576,0.2742419339927906,1.4749996281001831,AL
symptom:Hypotension,0.6629431975926792,10.710295364450856,26.0,53.2498192441847,0.41824272616347014,0.2196992220618217,0.1907952930863233,AL
symptom:Hypothyroidism,0.09348856192864094,8.984455653322948,-101.0,42.50766310152415,0.3420798140891976,0.3256707186666965,2.8528192023564687,AL
symptom:Hypoxemia,0.0004171835165556838,7.204524562499459,-1.0,97.44181920330863,0.27451279152242386,-0.5503782850499306,13.08668858703685,AL
symptom:Hypoxia,0.44919030653154746,3.516708106316122,2.0,53.186445175392215,0.13672476055089505,0.16353400934013607,0.5759948157560036,AL
symptom:Impetigo,0.6327540670814182,8.039641580492788,31.0,60.21131589416122,0.24831238031405592,-0.26182784373803347,0.22937109086978963,AL
symptom:Implantation bleeding,0.0012124898925482627,8.193155617840604,-27.0,49.61263036097096,0.2930276921358356,-0.8711186936388025,10.922843259528351,AL
symptom:Impulsivity,0.05947057024693124,11.804480396630732,6.0,57.28428926648489,0.42907490897077566,0.6974131538417652,3.6118373272905195,AL
symptom:Indigestion,0.000587608609709696,9.457302139186774,-27.0,59.80984237772234,0.35788540881227676,-0.5946481931411949,12.386002232155684,AL
symptom:Infection,0.5483443547598079,2.817547663409445,-97.0,100.26077763859487,0.04500806617335562,-0.18868168986447742,0.36208624200392336,AL
symptom:Inflammation,0.2575035352694081,8.614894408962774,-22.0,55.69353565763169,0.3238215689598062,-0.2572328695988215,1.2928756023096464,AL
symptom:Inflammatory bowel disease,0.9304107317623322,6.888863724811898,-101.0,46.02780001673869,0.2268590898771944,-0.11435973939865818,0.007654291310315794,AL
symptom:Ingrown hair,0.9586145804110274,8.724565377486512,-29.0,55.30669830929095,0.2131784848409625,-0.26090879753748464,0.0027026738450016273,AL
symptom:Insomnia,0.6277600846556564,10.954912220012105,1.0,55.28357716488914,0.4303195316779094,0.2922452002075584,0.23617334718002236,AL
symptom:Insulin resistance,0.193676752064358,5.235031444653408,21.0,53.588183272595344,0.17850366631987513,0.21178624304749505,1.7061321222664099,AL
symptom:Intermenstrual bleeding,0.4154089866999764,9.163661751563899,-26.0,34.35731709291292,0.3473878788725053,-0.3993493074173422,0.6673108819530145,AL
symptom:Intracranial pressure,0.7592328132328162,2.9067242951754872,-53.0,39.91480057698826,0.10516275998628916,0.015291141797349361,0.0943110167397514,AL
symptom:Iron deficiency,0.10288801647276935,10.79457508830163,26.0,48.08012891105985,0.4036798257372654,0.5793384824886161,2.6960930235128924,AL
symptom:Irregular menstruation,0.8405632203431047,9.920538706434316,-27.0,46.87285307220422,0.32890670380920467,-0.22283986818588275,0.040624608215732265,AL
symptom:Itch,0.605943156429336,8.222846294773978,-27.0,48.206945073529994,0.2186261011475688,-0.5138649238327737,0.2673582920178622,AL
symptom:Jaundice,0.5702899062579487,2.9292236717245697,-25.0,38.36637939578795,0.08765227087421573,0.013769888431312882,0.3237574332218716,AL
symptom:Kidney failure,0.02126999346002673,11.258852770330654,26.0,48.626660838711516,0.41602233747947714,0.6725542687615604,5.428661933527473,AL
symptom:Kidney stone,0.8615079445000182,10.924860003713892,26.0,58.46696543337364,0.41883735768253183,-0.06097948075160353,0.030549204551489285,AL
symptom:Knee Pain,0.24304828321212013,10.790790337582754,28.0,39.79718662914448,0.39371790706899384,0.2651448313910034,1.3746557001235071,AL
symptom:Kyphosis,0.006021710630373558,9.539729669347635,25.0,41.263379586390286,0.3273667727882038,0.7826843163538895,7.784367420741673,AL
symptom:Lactose intolerance,0.4966777344917541,10.3720968179497,25.0,53.022800980152226,0.3973323878143751,-0.09818436422826338,0.46450243965534543,AL
symptom:Laryngitis,0.23540602360618684,8.401289097408403,14.0,47.48950820182677,0.318543708668454,-0.24059383378016275,1.4203512258066402,AL
symptom:Leg cramps,0.3013908837825763,9.125562805551173,-23.0,45.119213668868206,0.2842178596304473,-0.557871392524838,1.0761368119399977,AL
symptom:Lesion,0.056116123463435495,11.288807779979535,27.0,49.16884484789891,0.41960814602193974,0.4824977982411802,3.7112968018350667,AL
symptom:Leukorrhea,0.02275942565543813,10.192195751076445,-1.0,48.795840178865966,0.3930778495409862,-0.6785045495166138,5.305844342008444,AL
symptom:Lightheadedness,0.0001109897366828398,9.37761340908124,-25.0,62.08915643397879,0.3518844631686455,-1.0208258862079287,15.84532505617382,AL
symptom:Low back pain,0.049697158729809954,11.331895955383446,-28.0,59.35175000733738,0.42918966132128566,-0.4025487372985168,3.9207519807546856,AL
symptom:Low-grade fever,1.2467954908109907e-07,5.280911476790648,-2.0,76.86061599972959,0.18192244332480767,-1.1415055262806488,31.12490921362688,AL
symptom:Lymphedema,0.4038423627767759,4.558274194396258,23.0,61.407063612564464,0.15263507990327502,0.1980367515638961,0.7011904648512146,AL
symptom:Major depressive disorder,0.004677961667533353,10.103907052458663,-46.0,51.15681062673696,0.36044528819448307,0.6236512668765464,8.26895699549423,AL
symptom:Malabsorption,0.17200930150122415,5.6317917783735485,10.0,61.772923189660894,0.16506394288054818,0.25799324793962963,1.8850066277628938,AL
symptom:Male infertility,0.8679800763551544,9.473113084599346,-26.0,49.54266519505842,0.3663834245606196,0.01116510277033278,0.027734500618322836,AL
symptom:Manic Disorder,0.008987328191461738,7.1634300145438,13.0,59.65962246628027,0.23023720518144708,0.521548695438856,7.024344155255124,AL
symptom:Melasma,0.7916848810100512,7.060075495233839,-29.0,56.18932653351249,0.17102884597482876,-0.17121546395591558,0.07003408695721706,AL
symptom:Melena,0.08398303712343812,9.18160240861313,26.0,57.32021581666796,0.31709971434954665,-0.41593418868888143,3.0300029217933657,AL
symptom:Meningitis,0.3578834397882563,5.338536187373446,28.0,55.281794018990226,0.17125560019117433,-0.3463519926245189,0.8510281480133796,AL
symptom:Menorrhagia,0.917917079133271,4.816262287756927,24.0,35.685162660597776,0.17900695933869523,-0.06514679598380813,0.010660162275598063,AL
symptom:Middle back pain,5.213150819145245e-05,10.40174023362696,-1.0,76.06998311801999,0.3948761410060001,-0.9035514809140803,17.45379498703262,AL
symptom:Migraine,0.0003191520415957236,10.982209847318087,-26.0,55.41392294776796,0.4170887348759976,-0.929210002598575,13.638414827219792,AL
symptom:Milium,0.37586146478228477,8.922377466144225,-28.0,56.134341946229966,0.27226264865608035,-0.4542740771293037,0.7893252010645266,AL
symptom:Mitral insufficiency,0.0037297530871839755,6.9248156836461146,-101.0,48.618150054600605,0.24684834072317324,0.5321934935038142,8.707001138694121,AL
symptom:Mood disorder,0.00045794099351545653,9.957441299835681,-101.0,48.1810482013841,0.32641396408083245,0.8094392314566523,12.89546606217488,AL
symptom:Mood swing,0.3334750829848996,10.530956769437001,29.0,42.41137043429819,0.3842933806691243,0.28908414320822295,0.9419975071378716,AL
symptom:Morning sickness,4.184412969767278e-05,10.161176831992849,-28.0,66.85381174806174,0.36216331127122414,-1.0231093610366404,17.926181906499565,AL
symptom:Motion sickness,0.21681986631914363,8.577802679103366,24.0,64.65374116795009,0.27123495447944596,-0.3906568830056596,1.5394523408152472,AL
symptom:Mouth ulcer,0.021484647408734223,7.274521256223671,28.0,63.743684010180615,0.2455455405017236,-0.7659637112217554,5.410415337426935,AL
symptom:Muscle atrophy,0.1100442997854792,4.896150055196341,-60.0,34.159920073343066,0.1791431589391789,0.3228591704778445,2.587029757001723,AL
symptom:Muscle weakness,0.1769068741714241,7.654331312895829,8.0,50.70378405526694,0.2693838175583789,0.38423475929595785,1.8423560978421425,AL
symptom:Myalgia,7.266435132801317e-05,5.329858536307112,-1.0,52.933012598675155,0.1984319740744966,-0.646907383111821,16.74397708792996,AL
symptom:Mydriasis,0.010678395256902552,10.259948295672155,-101.0,58.257685739491464,0.38032131952423504,0.5898389293161408,6.700507158427502,AL
symptom:Myocardial infarction,0.03856541772633099,7.318680820896044,4.0,48.16031263510613,0.26980320238120353,0.4775923912661053,4.363566635838645,AL
symptom:Myoclonus,0.9607252887732273,9.848558981233243,-102.0,38.86651018354378,0.38124367459785524,-0.02401279043789195,0.0024338046778704936,AL
symptom:Nasal congestion,1.7243742990147916e-07,8.017825750997702,-2.0,85.88344929459754,0.29423461561213254,-0.9341628163443803,30.35417094381708,AL
symptom:Nasal polyp,0.4104327474234438,10.306310507893956,0.0,49.64733568857936,0.4094229036341973,-0.10142519362526414,0.6817135930105908,AL
symptom:Nausea,0.0006947617750992078,9.133602437041267,-2.0,55.38072476625721,0.3430201942234724,-0.6908358238474062,12.045373431170301,AL
symptom:Neck mass,0.917009297674812,9.804821268990173,35.0,41.69630415252974,0.37528150134048266,-0.05181635388739814,0.010898123860207297,AL
symptom:Neck pain,0.2096034894568318,11.078740784182301,24.0,53.42432522068877,0.42972117787924463,-0.18605165046916738,1.5890579599784653,AL
symptom:Neonatal jaundice,0.36360343237025416,2.6192133042895454,-77.0,52.28159512786563,0.0991964728552279,0.10415912645218839,0.8309351505866149,AL
symptom:Nerve injury,0.39756476406876207,10.960829423592491,26.0,47.94945430218174,0.4187496565013405,0.1801904602323532,0.720181429583438,AL
symptom:Neuralgia,0.7560066616202936,9.20920743967828,-101.0,42.47740872909494,0.3639853454535299,0.16387050379803547,0.09693978290463258,AL
symptom:Neutropenia,0.0039769789057758085,11.510701519213587,31.0,41.79925115478361,0.4404254123845696,0.6553293491212351,8.582577181651693,AL
symptom:Night sweats,7.493361517694914e-10,5.223091142176262,-2.0,67.96261037440155,0.18428097206264094,-0.7666100153198014,43.823538563450306,AL
symptom:Night terror,0.7141507959861246,10.816028075662798,-67.0,33.000195349470275,0.42962889112302666,0.006784331248139708,0.13472300345566757,AL
symptom:Nocturnal enuresis,0.8937994860421064,6.554558881938238,-101.0,47.92760937317052,0.21197989276139412,-0.035807020156885194,0.01788806430306393,AL
symptom:Nodule,0.1534028639258359,9.463320885995149,22.0,41.899141172158274,0.36429252202221374,0.31534724881910137,2.0608724561430303,AL
symptom:Nosebleed,0.2757518787289876,7.494528048965552,0.0,56.857112218953525,0.29138113123240095,0.28266203820796854,1.1974513488613607,AL
symptom:Nystagmus,0.009975756786922379,9.278436848376526,-48.0,52.619599530486205,0.34948917684440467,0.7765154900208557,6.82810285079015,AL
symptom:Obesity,0.15067609583451236,10.558354078896977,-46.0,39.52871698606444,0.3982099749126218,0.3816696836557476,2.088697002135972,AL
symptom:Onychorrhexis,0.2801584797974639,8.30667783735478,21.0,49.72940788629761,0.30837203418230563,0.16389745308310832,1.175597505296827,AL
symptom:Oral candidiasis,0.024292873750269995,7.70213404825737,-25.0,51.20513184561002,0.2904483154602323,-0.5661353887399461,5.187909616845597,AL
symptom:Orthostatic hypotension,0.7418100977030015,5.929755705643774,24.0,82.59882758995514,0.17754677725647897,-0.07162108166631942,0.1089822398427628,AL
symptom:Osteopenia,0.01729011902688958,12.5307447802421,9.0,48.79211898799658,0.4559562946827524,0.7400687505077563,5.807030644723943,AL
symptom:Osteophyte,0.9687042187544868,11.814258585471723,34.0,32.362728924491,0.4163004994893399,-0.03559779139537689,0.0015449048280495512,AL
symptom:Osteoporosis,0.011116553490009813,13.312897979430785,6.0,47.888154771480984,0.49088421960436834,0.7573758728283408,6.6252806720899855,AL
symptom:Otitis,0.0017267312586282482,7.2611386596570595,23.0,58.19974783358698,0.22629572040465815,-1.0460958445040198,10.218289588730832,AL
symptom:Otitis externa,0.03475279335152515,5.818462795729269,23.0,64.8117183700513,0.14453869408776635,-0.7876067682611354,4.547372272175453,AL
symptom:Otitis media,0.0005896151694836486,9.036039892082666,-4.0,55.94082625214303,0.3039110855646429,-1.0150791563443855,12.379056681536968,AL
symptom:Pain,0.036081307948908174,10.217247814394204,-27.0,61.64020550777501,0.36079119144174654,-0.5829313349934537,4.480999941226602,AL
symptom:Palpitations,0.20769183120109372,11.51142182173237,1.0,55.320857946981214,0.45931492031575827,-0.003456707377617718,1.602541835509305,AL
symptom:Panic attack,0.1809007404500394,7.775538884761567,26.0,46.02891535150102,0.28404593440787285,0.3111387910892889,1.8085807581715279,AL
symptom:Papule,0.0873855749861619,7.672346961572832,-26.0,42.99336560808436,0.26248070263628237,0.4235915624069122,2.964163350061924,AL
symptom:Paranoia,0.02818856954624858,8.770016756032172,-79.0,34.578436808382314,0.30699434763181416,0.46855116175156475,4.920352833657739,AL
symptom:Paresthesia,0.5880641853799582,9.251044967097247,-25.0,53.27618333737837,0.3609815480542693,-0.007885377456419818,0.29476670451373066,AL
symptom:Pelvic inflammatory disease,0.5805919930791794,3.000151625663671,-71.0,33.96454747640981,0.09545129990669193,-0.15487321268990195,0.30673742691660183,AL
symptom:Pericarditis,0.6059420512673098,6.075257411508723,-22.0,63.554327946628916,0.21144077592571,0.016234895286939555,0.2673599336617792,AL
symptom:Periodontal disease,0.14285971961388727,12.734863717605002,27.0,45.664017119774336,0.4949452333078004,0.43658464189965684,2.171755422168686,AL
symptom:Periorbital puffiness,0.40514895305471754,10.555441394508087,3.0,55.24376442448303,0.42087919027743925,0.02934209724591419,0.6972920118140504,AL
symptom:Peripheral neuropathy,0.8923473144119433,11.876859092112667,26.0,50.946102890362155,0.4523881514166089,0.045235494654617625,0.018383658086812277,AL
symptom:Perspiration,0.166762566595355,5.818762008489725,-26.0,56.82758064427118,0.1817648646950402,-0.4040197255734297,1.9322898490728366,AL
symptom:Petechia,0.1456434768003786,8.652269680721423,34.0,46.23183479001035,0.2859631773499066,0.3712659436184902,2.1415937572855848,AL
symptom:Phlegm,0.00021965289310331643,5.442850183055145,-96.0,70.65682922450358,0.1950475215486177,-0.756538600132604,14.413423846047854,AL
symptom:Photodermatitis,0.9470285839398217,5.037790579292089,20.0,56.81841953038685,0.09254828070383818,-0.29008820601576835,0.004430548205376925,AL
symptom:Photophobia,0.5969016320661957,8.911984752010724,-48.0,35.98226382400976,0.34077664209115277,0.20510360813226036,0.28100458978171267,AL
symptom:Photopsia,0.6602834944688508,9.277351429848078,30.0,54.52489706376414,0.3644693699731904,-0.12959897229669082,0.19402289963741645,AL
symptom:Pleural effusion,0.004103031808547579,10.802759159964259,-100.0,50.31855200314315,0.403216399746014,0.8204505902826806,8.52217237169313,AL
symptom:Pleurisy,0.27549606830072004,8.099735846081062,-80.0,46.67818888055455,0.3169224721389897,-0.23415010776428602,1.1987335850513774,AL
symptom:Pneumonia,0.015164113260409777,4.7058895623127075,-97.0,76.75312555398101,0.17565663277906354,-0.52638987547388,6.04849939205958,AL
symptom:Podalgia,0.6178109226507928,11.161347437227938,26.0,53.580380859399845,0.40470518482083667,-0.12783537288477476,0.250094433253881,AL
